NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
20270825,TK AL-FALAH,TK,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AB53388-182E-4903-BBAC-28778C5C3519,"Drs Endang Muttaqin, M.Si",,-,44184,tkalfalah@yahoo.com,44184,01,02 Mar 2009,,,2016-08-29,MA'ARIF MARIPARI,AI1180
69867545,SPS NURUL IKHWAN,SPS,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8DAF11A-8129-4CAF-93A0-FD6A78846430,"Anang Saripudin, S.Ag., MM.Pd.",Mohamad Ramdan Nurul Falah,Belum Tersedia,44182,,44182,236,22 Jan 2010,,,2015-10-23,Yayasan Islamadina,AG4920
69827059,KB AL-ISTIQOMAH,KB,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AD30825-8E69-4E33-B363-E7F5BB3078FC,SUMIRAT,,-,44181,-,44181,25,02 Feb 2017,-,-,2017-02-02,AL ISTIQOMAH SUKAHATI,AM8122
69753555,SMP PLUS PONTREN YABAFA,SMP,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0F27DDE-CBF8-E111-8A13-23A4E79B7547,SURAHMAN,,Belum Tersedia,44164,,44164,02,04 Oct 2004,,,,Badahiyatul Falah,AN8418
20260180,TK NURUL HUDA,TK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7053CF5-EF50-4D14-9D33-CA7D01EFF3BD,KURAESIN,,-,44182,irmajayantini@yahoo.com,44182,C-958.HT.01.02.TH 2006,09 May 2006,,,,Nurul Fauziah,AG4921
69827295,KOBER RIADUL ATFHAL,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F77C4BA-AA65-4002-935A-3C388364CCAB,MUHAMAD IRFAN,,-,44184,muhammadhisam601@yahoo.co.id,44184,AHU-0020158.AH.01.04 tahun 2016,13 Apr 2016,-,-,2016-08-31,NIZHOMUL FALAH,AI1181
69827305,KOBER ASY-SYIFA,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04076861-7DA6-4E27-BCBC-0F8CC6D8BADC,MUHAMAD IRFAN,,-,44184,muhammadhisam601@yahoo.co.id,44184,AHU-0020158.AH.01.04 tahun 2016,13 Apr 2016,-,-,2016-08-31,NIZHOMUL FALAH,AI1181
69962603,KB SABILILLAH,KB,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63CF9C89-C0AB-4E4C-BBB2-05F3DE645155,SUMIRAT,,-,44181,-,44181,1336,28 Apr 2017,,,2017-10-08,YAYASAN AL ISTIKOMAH SUKAHATI,AM8124
69911108,KB Aj-Jihadiah,KB,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B69105A7-BBB8-444A-8D12-636533787631,JANA ALI SADIKIN,,-,44164,,44164,"06 YUNUS, SH. MH",23 Sep 2008,,,,YAYASAN AJ-JIHADIAH,AN8419
69935014,SMP PLUS DARUSSHOLIHIN,SMP,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F12425C-6208-4027-883B-93B72C8748A3,"Mohamad Yamin, S.Sos., MM",Muhammad Yusuf Fahmi Burhanudin,-,44182,mahadcibangban@yahoo.co.id,44182,10,26 Jan 2015,AHU-0002320.AH.01.12,AHU-0002320.AH.01.04,2015-02-16,Yayasan Pendidikan Islam Pondok Pesantren Salafiyah Darussholihin,AG4922
P9997597,PKBM DARUSSHOLIHIN,PKBM,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B229DAED-6C85-4B78-B0B9-6FFFE6FE26F2,"Mohamad Yamin, S.Sos., MM",Muhammad Yusuf Fahmi Burhanudin,-,44182,mahadcibangban@yahoo.co.id,44182,10,26 Jan 2015,AHU-0002320.AH.01.12,AHU-0002320.AH.01.04,2015-02-16,Yayasan Pendidikan Islam Pondok Pesantren Salafiyah Darussholihin,AG4922
69908515,KB CERIA 3,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6B92594-058D-49AE-B3B7-8E2F9A66D3D8,Takim Hoer Ibrohim,,-,44184,tatangabdurrahman708@gmail.com,44184,157,09 Feb 2016,AHU-0009023.AH.01.12.Tahun 201,,2016-04-26,Indonesia Satu Garut,AI1182
69934344,KB AL-KASPIAH,KB,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EACADEE-C5F3-4F7A-97AF-7D16D36254A3,"Kaspi, S.Pd,I",,-,44164,,44164,109,16 Oct 2014,,,2016-09-11,Sutio Budi,AN8420
69867417,KB NURUSSALAM,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEC43757-55A5-4D18-B031-FDE2350E8124,"Asep Rizal, S.Ag",,Belum Tersedia,44184,,44184,04/YPI-S/Kep/05/07,05 Jul 2011,,,2011-07-05,Yayasan Pendidikan Islam Sukawening,AI1184
20227435,SMAS ASSHIDDIQIYAH,SMA,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2620562A-8268-454D-A879-19F4CF44CF9C,"Yusuf, S.Ag.,MM.",MUHAMMAD WILDAN PERMADI,Belum Tersedia,44182,,44182,6,24 May 2007,,,,Yayasan Fathut Ta'alum,AG4923
20258299,SMKS ASSHIDDIQIYAH,SMK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/622A9F87-3DFD-4165-A857-97E134BCC4B9,"Yusuf, S.Ag.,MM.",MUHAMMAD WILDAN PERMADI,Belum Tersedia,44182,,44182,6,24 May 2007,,,,Yayasan Fathut Ta'alum,AG4923
69930551,SPS TANJUNG ASSALAM,SPS,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/184D3092-2825-48F6-BB9E-22D7C78FCCD8,Anan,,-,44164,yayasantanjungassalampakenjeng@gmail.com,44164,12,14 Sep 2014,02,02,2014-09-14,Yayasan Tanjung Assalam Pakenjeng,AN8421
69952583,SMK BAITTUL RAHMAT,SMK,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD58831E-AB76-47BE-A245-31A21597DD36,"Rahmat Johan, S.Pd.I",Rendi Kurniawandi,-,44181,yayasanasssuparmin.office@gmail.com,44181,AHU-0011542.AH.01.04.Tahun 2016,26 Feb 2016,561,AHU-0011542.AH.01.04.Tahun 2016,2016-02-29,Ass-Suparmin,AM8125
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Agus,,Belum Tersedia,44184,-,44184,NO.XI/YBM/2015,11 Oct 2015,111020152017,111020152017,2015-10-11,Bina Muttaqin Mandiri,AI1185
69788520,SMPS IT ASSYAKIR,SMP,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3F9411F-F369-4580-8E25-C9DEC2B3CA78,IDAD NURJAMIN,Sobarnas,-,44182,darulfatah1@gmail.com,44182,15,25 Sep 2015,AHU-0015098.AH.01.04.Tahun 2015,AHU-0015098.AH.01.04.Tahun 2015,2015-10-01,YAYASAN AS-SOBANDIYAH KARANGPAWITAN,AG4924
69826807,KB DARUL FATAH,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E900D80-2F99-4EFB-9C77-052E26ED9087,IDAD NURJAMIN,Sobarnas,-,44182,darulfatah1@gmail.com,44182,15,25 Sep 2015,AHU-0015098.AH.01.04.Tahun 2015,AHU-0015098.AH.01.04.Tahun 2015,2015-10-01,YAYASAN AS-SOBANDIYAH KARANGPAWITAN,AG4924
20276131,SMKS SENTOSA CILAWU,SMK,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD1BB0F4-3A89-44EC-86D7-36628CD23199,"ASEP NUGRAHA, M.SI",Moch Ikbal amiludin,0262233838,44181,,44181,11,15 Jul 1999,,,,YAYASAN PENGEMBANGAN MASYARAKAT ,AM8126
20258437,TK PADAASIH,TK,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41045DBA-C692-4A44-9438-B3F3C7D7B469,"U.Abdul Majid,MH",,-,44184,nurhakamsangojar@gmail.com,44184,240,28 Oct 2013,",AHU.164.AH.01.04",AHU.164.AH.01.04,2014-01-06,Bani Haji Hamim disingkat YBHM,AI1186
69867415,KB AT-TAUBAH,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C2B3479-8664-446D-9008-338D9A62316F,"U.Abdul Majid,MH",,-,44184,nurhakamsangojar@gmail.com,44184,240,28 Oct 2013,",AHU.164.AH.01.04",AHU.164.AH.01.04,2014-01-06,Bani Haji Hamim disingkat YBHM,AI1186
69826695,KB NURUL HUDA,KB,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04AD6E8E-B301-4646-9F1A-9D3C21DDE790,"Dindin Syaifudin, S.Pd.I",,-,44164,dindin.syaifudin@gmail.com,44164,016,06 Sep 2017,,,2016-06-13,NURUL HUDA CISASAK TANJUNGJAYA,AN8423
69826759,HARAPAN BANGSA,KB,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E0FF96B-C56C-4EEF-8AAB-1EA7F4FB2A2B,"Dindin Syaifudin, S.Pd.I",,-,44164,dindin.syaifudin@gmail.com,44164,016,06 Sep 2017,,,2016-06-13,NURUL HUDA CISASAK TANJUNGJAYA,AN8423
20260086,TK DARUL HIKMAH,TK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83F8619E-8127-445E-B142-76F3DE51EB20,"Imbang Ahmad Nugraha, M.Pd",,-,44182,alfath611@gmail.com,44182,12/SK/PTK-DH/XIX/16 JANUARI 1995,16 Jan 1995,,,2016-02-17,Yayasan Pendidikan Darul Hikmah,AG4925
69894129,SD IT NABHANI CILAWU,SD,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D25D1630-880B-45EE-8237-B1DEBCBA8C03,Ali Syahbandar,M. Saepul Malik,Belum Tersedia,44181,yayasannabhani@gmail.com,44181,63.-,27 May 2015,63.-,63.-,2013-05-20,Nanjung Bhakti Murni (Nabhani),AM8127
69753564,TKS AL BARKAH,TK,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC10BA9F-CF29-4235-83B0-10EE794A38E7,Deden Suparman,,Belum Tersedia,44164,,44164,58,19 Nov 2015,"AHU-0024891.AH,01.04 2014",5015112032104894,2015-11-20,AL BARKAH MUTMAINNAH SAKINAH,AN8424
69978782,KB AL-AMANAH,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/245D90E8-2467-4547-A8D2-52BF1D81A146,Euis,,-,44184,-,44184,-,30 Oct 2018,-,-,2018-10-30,Yayasan Assa'adatuddaroen,AI1187
69867161,TK TAZKIA MULIA INSANI,TK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF163DE6-93E0-4CE5-9ED9-1138155BC139,JAJANG BURHANUDIN,,Belum Tersedia,44182,iimasitoh@yahoo.com,44182,02.01/YAMIMM/V/2011,02 May 2011,,,2016-02-25,YAYASAN TAZKIA MULIA INSANI,AG4927
69890168,KB AL - ISTIQOMAH,KB,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1453298A-FA14-427C-95B5-482907A8254F,PEPEN HERMANSYAH,,Belum Tersedia,44181,paudalistiqomah89@yahoo.co.id,44181,AHU-0010621.AH.01.04.TAHUN 2017,08 Jul 2017,,223/KEP-17.3/X/2014,2014-10-17,BANI AZIZIYAH,AM8128
69950486,KB BINA BAHAGIA,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C796AD96-699D-4281-9A67-1B67D108CAF8,Nina Takarina,,Belum Tersedia,44184,Binabahagia123@yahoo.com,44184,421.10/3996-Disdik,19 Sep 2016,19/09/2016,421.10/3996-Disdik,2016-09-19,YPI Pesantren Galmasi,AI1188
P9959673,PKBM NUR EKA WINANGUN,PKBM,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F889C15F-A433-4F55-B212-64975CB1869E,NURJAMAN ILAHI,,-,44164,yysnnurekawinangunpkj@gmail.com,44164,,,,,,PKBM NUREKA WINANGUN,AN8425
20260132,TK ISLAM RABBANY,TK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/959BCB2F-1D23-4E3C-B6B8-F94A24EEDE49,YUSUP SUPIYADIN,TATO RUSBIYANTO,0262,44182,tkislamrabbany@gmail.com,44182,01,12 Jan 2001,3/YY/2001/PN-GRT,001,2001-01-16,Yayasan Assanusiyah Aly Mintarsih,AG4928
69962739,SMK IT RABBANY,SMK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/968440A7-BD57-4A55-8E06-5A911D937A4E,YUSUP SUPIYADIN,TATO RUSBIYANTO,0262,44182,tkislamrabbany@gmail.com,44182,01,12 Jan 2001,3/YY/2001/PN-GRT,001,2001-01-16,Yayasan Assanusiyah Aly Mintarsih,AG4928
20260257,TK PLUS AN NUR,TK,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E537482-6345-4FB8-AEC2-F012330955D6,H UJUN JUNNAEDI,Mugiana Slmun,Belum Tersedia,44181,,44181,236,03 Sep 2016,AHU-4768.AH.01.04,-,2016-09-03,ISLAM ANNUR,AM8129
69826858,KB MENTARI,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C4293CF-5546-4BDA-B553-40F10BD2973E,EYE RIJALUDIN,,-,44182,alingtea376@yahoo.com,44182,117,24 Mar 2016,AHU-00117833.AH.01.04/2016,HU-00117833.AH.01.04/2016,2016-03-30,MANBAULKHOIR,AG4930
69962639,KB AT-THOHIRIYAH,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D71298E2-A2D0-4B52-8F0A-473115B58217,"H. Uyu Syarif,S.Pd",,+6281312505012,44184,,44184,106,11 Dec 2014,AHU-10658.50.10.2014,AHU-10658.50.10.2014,2004-12-15,Yayasan Bani Haji Thohir Tamim (YBTT),AI1189
69937719,SMP IT NURUSSALAM,SMP,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28742291-8AA8-402C-A0E9-F9CDC769C1A6,Sulaeman,MUHAMAD WISNU,-,44164,nurussalamciparay@gmail.com,44164,159,22 Dec 2016,AHU-0046754.AH.01.04.Tahun 2016,AHU-0046754.AH.01.04.Tahun 2016,2016-12-24,Yayasan Nurussalam Ciparay,AW9534
69952779,PAUD AL-FURQON,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D973CD6-15F0-4E20-87BE-73F08E1741B2,H.YUS,,Belum Tersedia,44182,,44182,09/01/2011,27 Oct 2016,,XXXXXX,2016-10-27,AL-FURQON,AG4931
20259946,TK AL HIDAYAH MARIPARI,TK,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71FCCA20-094C-4384-A70C-E02AFFDC988A,H JAJANG JAELANI,,-,44184,-,44184,8,19 Jul 2004,-,-,2015-11-02,AL-HIDAYAH,AI1190
70008041,SMA ISLAM AS SAKINAH PAKENJENG,SMA,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93BA5252-D055-4412-97C8-592DE0AFD0FD,Ain Saprudin,Ayi Rani,-,44164,ainsaprudin@gmail.com,44164,05,05 Nov 2014,AHU-08851.50.10.2014,AHU-08851.50.10.2014,2014-11-11,Yayasan As Sakinah Pakenjeng,AX0349
69826820,KB NURUL FALAH,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B4D74D1-82C1-4BE3-96E9-84B218E707BD,IIS,,-,44182,,44182,421.1/985-DISDIK 2013,20 Sep 2013,,,2013-09-20,AL-FADHILAH ZAKIYAH,AG4932
20258434,TK DAARUL FALAAH,TK,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/411EBAF7-2749-4BBA-B404-44DCCDF8EC52,O.Kosasih El-Hakim,,-,44184,-,44184,12/YY/1990/PN.Grt,16 Aug 1990,09,012,2016-08-26,yayasan mesjid dan pesantren daarul falaah,AI1191
20209197,SMKS SETIA BHAKTI CILAWU,SMK,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10A08FBE-787E-4459-B597-4A9C7277509B,Budi M. Isnaeni,"Rahmi Asih Lestari, S.E",-,44181,yayasan.setiabhakti@gmail.com,44181,7,01 Feb 1990,-,AHU-7538.AH.01.04.Tahun 2013,2013-11-22,Yayasan Setia Bhakti Genteng,AM8130
20227453,SMAS SETIA BHAKTI CILAWU,SMA,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E70FB3F-0633-4502-AF4C-172FC57932C2,Budi M. Isnaeni,"Rahmi Asih Lestari, S.E",-,44181,yayasan.setiabhakti@gmail.com,44181,7,01 Feb 1990,-,AHU-7538.AH.01.04.Tahun 2013,2013-11-22,Yayasan Setia Bhakti Genteng,AM8130
20260299,TK SETIA BHAKTI,TK,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6127CD39-D178-4BC5-BEAB-E5DB7290F77B,Budi M. Isnaeni,"Rahmi Asih Lestari, S.E",-,44181,yayasan.setiabhakti@gmail.com,44181,7,01 Feb 1990,-,AHU-7538.AH.01.04.Tahun 2013,2013-11-22,Yayasan Setia Bhakti Genteng,AM8130
20261994,SMP SETIA BHAKTI,SMP,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A000B70D-2CF5-E011-B9B3-91EE370C4555,Budi M. Isnaeni,"Rahmi Asih Lestari, S.E",-,44181,yayasan.setiabhakti@gmail.com,44181,7,01 Feb 1990,-,AHU-7538.AH.01.04.Tahun 2013,2013-11-22,Yayasan Setia Bhakti Genteng,AM8130
69873974,SMK WIDYA MUKTI,SMK,Kec. Cigalontang,Kab. Tasikmalaya,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DFF39A3-6ED8-4B9D-993C-4B43C7AD4443,Budi M. Isnaeni,"Rahmi Asih Lestari, S.E",-,44181,yayasan.setiabhakti@gmail.com,44181,7,01 Feb 1990,-,AHU-7538.AH.01.04.Tahun 2013,2013-11-22,Yayasan Setia Bhakti Genteng,AM8130
69980112,SPS FATHURROHMAN,SPS,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFCB8681-8D71-4D16-B8C4-09E45939EAD1,AI NENI,,-,44182,Murnahsella5344@gmai.com,44182,C-1052.HT.83.01,18 Oct 2011,0,0,2011-10-18,LPPM ASASALAAM,AG4933
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,IIM IBRAHIM,"GINANJAR, S.Pd",-,44164,yayasannurdzatullahadzfa@gmail.com,44164,28,20 Dec 2020,AHU-0000392.AH.01.04.Tahun 2021,AHU-0000392.AH.01.04.Tahun 2021,2021-02-10,YAYASAN NUR DZATULLAH ADZFA,AX0466
69827209,KB NURUL HIDAYAH,KB,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D469E228-350D-49DE-AC51-952355F4E964,HAMZAH FAISAL.S.PdI,,-,44184,,44184,-,,,,,Nurul Hidayah,AI1193
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,IDRIS ZAENUDIN,,-,44181,dianasiti10@yahoo.com,44181,-,,-,-,,AL-ISLAM MUHAJIRIN,AM8131
69827023,KOBER KHOZAINUL ULUM,KB,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CF63E3D-2143-4FBE-B50B-3A33FA2F6289,JAJA,,-,44182,lutfisuprihatin20@gmail.com,44182,4/DS/2010,01 Jul 2010,,,,AL-BIDAYAH,AG4934
69899806,SMK AL-HIKMAH 2 GARUT,SMK,Kec. Cilawu,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36AD4784-280D-48FC-9912-C2E1EC72C514,"Drs H Mahmud, M.Si, M.M.Pd",,0262236292,44151,,44151,5,14 Mar 1995,,,2015-08-26,Yayasan Pendidikan Al Hikmah,AM8132
20259949,TK AL IKHLAS,TK,Kec. Selaawi,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45A60900-5625-4A0C-9353-92A0D6B41BB2,"Gunara Taopik, M.MPd",Agung M Nahmudin,-,44184,yayasanbinainsani435@gmail.com,44184,40,30 Sep 2020,AHU-0017444.AH.01.04 Tahun 2020,AHU-0017444.AH.01.04 Tahun 2020,2020-09-30,Bina insani Sukaluyu,AI1194
20270427,SD LINZANI,SD,Kec. Selaawi,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4086A50D-2CF5-E011-B5C0-E93BBA25FA16,"Gunara Taopik, M.MPd",Agung M Nahmudin,-,44184,yayasanbinainsani435@gmail.com,44184,40,30 Sep 2020,AHU-0017444.AH.01.04 Tahun 2020,AHU-0017444.AH.01.04 Tahun 2020,2020-09-30,Bina insani Sukaluyu,AI1194
69900993,SMK KIANSANTANG SUKAWENING,SMK,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/212C5FB7-2C46-4752-983C-2659649B50D7,"Gunara Taopik, M.MPd",Agung M Nahmudin,-,44184,yayasanbinainsani435@gmail.com,44184,40,30 Sep 2020,AHU-0017444.AH.01.04 Tahun 2020,AHU-0017444.AH.01.04 Tahun 2020,2020-09-30,Bina insani Sukaluyu,AI1194
69937353,TK KIANSANTANG,TK,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDB27EE6-E252-42E0-83BF-664F14F83E0B,"Gunara Taopik, M.MPd",Agung M Nahmudin,-,44184,yayasanbinainsani435@gmail.com,44184,40,30 Sep 2020,AHU-0017444.AH.01.04 Tahun 2020,AHU-0017444.AH.01.04 Tahun 2020,2020-09-30,Bina insani Sukaluyu,AI1194
70012467,SMP IT YA MAHMUD,SMP,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A385FE4-145D-44FC-8F75-1662F138C723,AJIED AL GHIFARI,Miftah Rangga Dani,-,44164,maqoma99@gmail.com,44164,01,02 May 2012,AHU-7804.AH.01.04.Tahun 2012,AHU-7804.AH.01.04.Tahun 2012,2012-12-06,YAYASAN MAQOMA AL MAHMUDA GARUT,AX1208
69867165,TK GEMBIRA,TK,Kec. Karangpawitan,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A082AF6-1E7D-4699-B2F2-BB75B5F73740,ACENG AHMAD HIDAYAT,,-,44182,ghazi-al123@yahoo.co.id,44182,,01 Jan 2012,,,2016-02-22,AL-MUCHLIS,AG4936
20209223,SMP YASPRI MARIPARI SUKAWENING,SMP,Kec. Sukawening,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8063BB14-2CF5-E011-B2FC-03511F4AA3F7,Use Rachlan,Arie nurjaman amaruloh,Belum Tersedia,44184,smpyasprimaripari@yahoo.com,44184,05,17 Jun 2014,AHU-03003.50.10.2014,,,YASPRI MARIPARI,AI1195
70013727,SPS NURUL BANIN,SPS,Kec. Pakenjeng,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74D1F082-C5BA-475C-9F56-6E157AABC858,Uus,HANIPAH,-,44164,yayasannurulhidayatulumat@gmail.com,44164,12,04 Jan 2021,AHU-0000352.AH.01.04. TAHUN 2021,AHU-0000352.AH.01.04. TAHUN 2021,2021-01-07,Yayasan Hidayatul Umat,AX3262
69899720,SMK TUNAS BANGSA GARUT,SMK,Kec. Cikelet,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24A1FB6F-EB15-4651-867F-D0B912CDE916,Dandan Saepul Dani,Eva Sudiana,-,44181,yayasanzahratuljannahakbar@gmail.com,44181,512,16 Jun 2015,AHU-00085.AH.01.04,AHU-00085.AH.01.04,2015-06-16,Yayasan Zahratul Jannah Akbar,AM8133
69935579,SMA TUNAS KARYA,SMA,Kec. Cigedug,Kab. Garut,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D4F9474-6EAA-4394-9DF9-3E61BAFCB382,Dandan Saepul Dani,Eva Sudiana,-,44181,yayasanzahratuljannahakbar@gmail.com,44181,512,16 Jun 2015,AHU-00085.AH.01.04,AHU-00085.AH.01.04,2015-06-16,Yayasan Zahratul Jannah Akbar,AM8133
