NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
20263023,TK SAWARGI SEJAHTERA,TK,Kec. Banjaranyar,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B65A1FA0-30D0-4FEB-8DA8-EFB15EA3A7A6,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263026,TK SEJAHTERA,TK,Kec. Cikoneng,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/838F638D-3C0A-4376-8015-BCBAB4C929E6,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263027,TK SEJAHTERA,TK,KEC. PANGANDARAN,Kab. Pangandaran,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E95198C-3420-44D7-AA8A-71CB9DD0E6ED,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263028,TK SEJAHTERA,TK,KEC. CIGUGUR,Kab. Pangandaran,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D439936-5F8B-42B4-AB2B-65EA56BEA3B2,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263032,TK MEKAR SEJAHTERA,TK,KEC. CIJULANG,Kab. Pangandaran,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBBC08C4-60C7-4D4D-8132-516F14484C03,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263033,TK SEJAHTERA,TK,Kec. Cisaga,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7E3D4E7-C616-4B09-921B-3998395FEA3D,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263036,TK SEJAHTERA I,TK,Kec. Pamarican,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D56C8B7B-C952-42A0-8B37-3BC21721C8F1,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263038,TK SEJAHTERA I,TK,Kec. Sindangkasih,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A9FBC0D-E5E5-4084-9778-4E789DE629FF,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263039,TK SEJAHTERA II,TK,Kec. Pamarican,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3910D938-83E3-49A9-9194-4B617E1FEBE2,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263040,TK SEJAHTERA II,TK,Kec. Cipaku,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71ADC414-CDCE-4895-9F1B-9FC639A1464F,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263044,TK SEJAHTERA III,TK,Kec. Cidolog,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C5650B7-379D-4B0B-A37E-689F2F9CEC93,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263045,TK SEJAHTERA IV,TK,Kec. Cipaku,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D7433BB-4C48-483B-9FCB-0CDD4F800FA8,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263047,TK SEJAHTERA 5,TK,Kec. Cipaku,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A838BD6-6014-4BFA-AD1B-DDCAD345BB92,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263064,TK TUNAS BANGSA,TK,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C9D9754-0411-4E98-BAA4-8424E77C9F55,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
20263075,TK TUNAS I,TK,Kec. Baregbeg,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73831F09-0BDB-405F-B86C-790AE0F1F8C8,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
60726070,TKS SEJAHTERA 1,TK,Kec. Cimaragas,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6FC185E-A7CF-42F1-A2BC-D38765F26433,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
60726071,TKS SEJAHTERA 2,TK,Kec. Cimaragas,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B756DFCC-1282-489F-8843-42708F57A84A,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
69912659,TK TUNAS 3,TK,Kec. Baregbeg,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D728BE73-1A1D-482F-8719-A7DF0087D95C,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
69974244,KB PERMATA HATI,KB,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65D04A6E-9EA5-4D20-B0A4-E7ABE6C70C6F,Hj. ADAH SAADAH MUSTOFA,TUTI HERMIATI,0,46211,-,46211,02,15 Feb 2007,C-1896.HT.01.05.TH 2007,-,2018-06-25,KELUARGA SEJAHTERA BANDUNG,AD4871
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Drs. Abdullah, M.M",,-,16710,pkbmpadjajaran@gmail.com,16710,09,07 Mar 2013,AHU 4020 AH 01 04 TAHUN 2013,AHU 4020 AH 01 04 TAHUN 2013,2013-07-19,YAYASAN CATUR PADJAJARAN,AX6841
69932321,PAUD AL MUDRIKIYYAH,KB,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9727DDF7-5B58-4CDB-A8D1-CFAC741F3B0F,"KOMARUDIN,S.Pd.I",,-,16640,,16640,AHU-0024503.AH.01.04.Tahun 2016,22 Sep 2016,,,2016-09-22,AL-MUDRIKIYYAH,AG4049
69938788,PAUD SAHDAN ILMI,KB,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EEB747A-B7A8-4245-A594-82256A967F70,SARINAH,,Belum Tersedia,16360,yayasanalhannan@gmail.com,16360,034/DIN.PEN/VII/2012,07 Oct 2012,,,2017-10-07,YAYASAN ALHANNAN,AD2894
20262905,TK MERPATI,TK,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4D203CD-5179-491E-BF4A-6777AE42C697,E. SITARESMI JUDUANTO,YANTI RAHMAWATI,0265771021,46211,pkpncms@gmail.com,46211,AHU-5071.AH.01.04,26 Aug 2011,-,59,2010-12-31,Yayasan Paguyuban Keluarga Pengadilan Negeri Ciamis,AD4872
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,H. CHEVY SAEFUDIN,Devi Syaeful Rahman,-,16710,cendekiamelati@gmail.com,16710,06.-,30 May 2016,-,AHU-0027770.AH.01.12.Tahun 2016,2016-05-31,YAYASAN CENDEKIA MELATI,AX7172
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,0,,Belum Tersedia,16640,,16640,0,,0,0,,Nurul Iman,AG4051
69776065,LESTARI,SPS,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABBF3A9D-6993-4D32-8A9A-2407E0FCF439,DRS.H. A. MUBAROK,FUAD BURHAN MANSHUR,-,46216,-,46216,146,16 Oct 2015,-,AHU-0017538.AH.01.04.TAHUN 2015,2015-10-17,AL MANSHURIYAH,AD4873
20231158,SMP TERPADU PUI,SMP,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0257F14-2CF5-E011-9875-052666969DA9,"Drs. Sofyan A. Irsyadi, MBA, MM.",,Belum Tersedia,,smptpuileuwiliang@yahoo.co.id,,,,,,,Persatuan Ummat Islam ,AG4052
70036518,KB AL-WASRI,KB,Kec. Citeureup,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A409C742-A753-4699-BC20-84E9BFFE3C9A,DRS. AULIA BUDI DEWANTARA,MA'RUF AL KHAIRI,-,16710,dwuiromdzani102310@gmail.com,16710,1,01 Mar 2016,-,AHU-0014121.AH.01.04.Tahun 2016,2016-03-11,YAYASAN PENDIDIKAN BUNDA WENNY AZZAHRA,AX7645
69896134,SMP ISLAM IMAM SYAFII,SMP,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/923C6D2C-BC26-4A8A-9739-EE875ECC972E,NISMAN,SUKRIYADIN ZEBUA,-,16360,pengurus@tazhimussunnah.org,16360,53,29 Feb 2012,0,AHU-4033.AHA.01.04. TAHUN 2012,2012-06-29,TA'ZIMUS SUNNAH,AD2895
69896326,SD ISLAM IMAM SYAFII,SD,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E7936E7-A7FF-4F65-BA93-8D602A5E8D2C,NISMAN,SUKRIYADIN ZEBUA,-,16360,pengurus@tazhimussunnah.org,16360,53,29 Feb 2012,0,AHU-4033.AHA.01.04. TAHUN 2012,2012-06-29,TA'ZIMUS SUNNAH,AD2895
70029868,KB ISLAM IMAM SYAFI`I,KB,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED58BE32-D39E-4382-87E4-819C331BDCAC,NISMAN,SUKRIYADIN ZEBUA,-,16360,pengurus@tazhimussunnah.org,16360,53,29 Feb 2012,0,AHU-4033.AHA.01.04. TAHUN 2012,2012-06-29,TA'ZIMUS SUNNAH,AD2895
20262974,TK PASUNDAN ISTRI,TK,Kec. Baregbeg,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AFA891F-11B1-4954-BB6A-D452EC593361,Dra.Hj.Nana Dje Eska,Kurniawati,0265771704,46211,,46211,C-422.HT.03 01 TH-1999,01 May 1999,AHU-0034804.AH.01.04.Tahun2016,AHU-0034804.AH.01.04.Tahun2016,,Yayasan Pasundan Istri,AD4874
60726531,TKS MUTIARA IBU,TK,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1690AEA7-4E07-4604-9CD1-5157BA81A1F3,"MUHAMMAD ISKANDAR, S.Pd",,Belum Tersedia,16360,ibumutiara@yahoo.co.id,16360,48/Not/VRP/IV/2011,28 Apr 2011,,,2016-02-21,YAYASAN INSAN MUTIARA IBU,AD2896
20230932,SMP AL IHSAN,SMP,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/400A7F14-2CF5-E011-A9EA-0564C9C9B0E1,"Drs. Khoerul Anwar, M.Pd",Vidya Puspitasari,Belum Tersedia,16640,yayasanalihsan@yahoo.co.id,16640,01,01 Aug 2001,,,,YAYASAN AL-IHSAN,AG4053
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,JANDAN JATNIKA,,-,16710,yayasanalidahrahman@gmail.com,16710,"NOMOR 19,-",01 Nov 2019,5016110232100206,AHU-0042200.AH.01.04.Tahun 2016,2016-11-02,YAYASAN ALIDAH RAHMAN,AY0088
69950862,SMK KESEHATAN CIAMIS,SMK,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97C0ED8B-3C6E-4F93-AFCB-1FBE604242A9,"NURUL HUDA, S.Ag",Wildan Ibnu Hibban,Belum Tersedia,46251,,46251,AHU-0037241.AH.01.04.TAHUN 2016,19 Sep 2016,5016091932102360,,,MIFTAHUL MUNAWWAROH AL-HAMBALI,AD4875
69977037,KB DJAOSYAN,KB,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D19FD37F-BE9D-4FDD-8AAE-465E46A81AFD,Wahyu Kurniawan,,-,16360,misbahudin197777@gmail.com,16360,AHU-0009294.AH.01.04.TAHUN 2016,18 Feb 2016,,,2018-05-31,Yayasan Djaosyan,AD2897
69963623,POS PAUD ANGGREK,SPS,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AB71FA5-D760-4A3B-9828-B1C327D6C43C,DEDI SUPARMAN,,-,-    ,-,-    ,24,19 Oct 2015,0,0,2017-09-24,SUKIMBA,AD4876
60725423,SDS IT AL HASANAH,SD,Kec. Tajurhalang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6E17FB4-A309-4A39-9A09-996DFD41535A,H. DAVID SALIM,,Belum Tersedia,,,,,05 Jan 2014,,,,AS-SALAM,AI0657
20230954,SMPS BINA CENDIKIA,SMP,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E00C344A-4BF6-E111-AF32-D54017BFBE62,"DRS. H. SUPENDI, MM",SYIFA PIQHIYATUL KHITOBAH,0251 8648384,16640,smp_binacendekia11@yahoo.com,16640,01-JULI-2004,02 Jul 2004,,,,NURUL IMAN AL HASANAH,AG4054
20268354,TK ISLAM NURUL IMAN,TK,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1E6936A-995C-43D4-93B5-E3AEB7099C0D,"DRS. H. SUPENDI, MM",SYIFA PIQHIYATUL KHITOBAH,0251 8648384,16640,smp_binacendekia11@yahoo.com,16640,01-JULI-2004,02 Jul 2004,,,,NURUL IMAN AL HASANAH,AG4054
20277560,MTSS BINA CENDEKIA,MTs,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04003D2A-F9BC-45B6-8B47-B74F531F80C9,"DRS. H. SUPENDI, MM",SYIFA PIQHIYATUL KHITOBAH,0251 8648384,16640,smp_binacendekia11@yahoo.com,16640,01-JULI-2004,02 Jul 2004,,,,NURUL IMAN AL HASANAH,AG4054
20280146,MAS EL ZAHIRA,MA,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A8AEC27-45B4-4522-BA0A-F22A09FA81B7,"DRS. H. SUPENDI, MM",SYIFA PIQHIYATUL KHITOBAH,0251 8648384,16640,smp_binacendekia11@yahoo.com,16640,01-JULI-2004,02 Jul 2004,,,,NURUL IMAN AL HASANAH,AG4054
69755802,SMKS BINA CENDIKIA,SMK,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5436903D-1DB5-47B4-95B4-B2F9B6B83E93,"DRS. H. SUPENDI, MM",SYIFA PIQHIYATUL KHITOBAH,0251 8648384,16640,smp_binacendekia11@yahoo.com,16640,01-JULI-2004,02 Jul 2004,,,,NURUL IMAN AL HASANAH,AG4054
69942847,PAUD SUTRA BAKTI,KB,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAF64688-1D4E-4587-9326-E35F383737FC,MARGA SINGGIH,,-,16360,paudsutrabakti@gmail.com,16360,43/Not/VIII/2007,13 Aug 2007,43/Not/VIII/2007,C-2791.HT.01.02,2007-08-13,PAUD SUTRA BAKTI,AD2898
69870076,KB ASY-SYIFAA,SPS,Kec. Tajurhalang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F140B8D-BE47-4172-8DCC-7C1C9ECB183C,WINAH WIDIAWATI,,Belum Tersedia,16321,,16321,16,03 Oct 2016,,,,ASY SYIFA MANDIRI,AI0658
20262978,TK PGRI PERTIWI,TK,Kec. Panumbangan,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90B6226F-A36F-48EA-8609-9BB68C8C874F,0,,0,46211,0,46211,0,01 Jan 1965,0,0,1971-07-17,Dharma Wanita Persatuan,AD4877
69980864,KB PELANGI,KB,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CA22AB4-5FE5-4E1A-BC1E-9466BAA26E54,"AHMAD SURYADI, S.Pd",,-,14660,paudpelangicikoneng@gmail.com,14660,421.1/03/Kpts/Kec.Leuwiliang/IX/2018,13 Nov 2018,421.1/03/Kpts/Kec.Leuwiliang/I,421.1/03/Kpts/Kec.Leuwiliang/IX/2018,2018-11-13,PKBM RUMAH PINTAR,AG4055
69868718,KB AL INTISAB,KB,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06D569A8-7223-4129-8B2C-5120A6361E71,SAMSI AKBAR AFLAH,,-,16640,alintisab@gmail.com,16640,3,10 Oct 2010,ahu.3954.ah.01.04. tahun 2010,ahu.3954.ah.01.04. tahun 2010,2010-10-10,AL INTISAB,AG4056
69869736,POS PAUD RASA PUTRA,SPS,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B8C61A8-6045-4B6B-BE44-4ECE6829F5AD,SAMSI AKBAR AFLAH,,-,16640,alintisab@gmail.com,16640,3,10 Oct 2010,ahu.3954.ah.01.04. tahun 2010,ahu.3954.ah.01.04. tahun 2010,2010-10-10,AL INTISAB,AG4056
69961202,POS PAUD NURUL HUDA,SPS,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95366556-1C69-4092-9F7E-7E5A9D10599F,-,,(0265),46213,-,46213,-,18 Jul 2015,-,-,2015-07-18,YAYASAN SUKIMBA CIAMIS,AD4878
69959909,KB MIFTAHUL FALAH,KB,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9059BE0F-410C-406E-AF1B-D80E54724B5D,suyad,,0,16640,0,16640,019,02 Feb 2017,ahu-01.02.1234.Tahun 2017,ahu-01.02.1234.Tahun 2017,2017-02-02,YPI MIFTAHUL FALAH LEWILIANG,AG4057
20263113,SLB AL-BAROKAH BAREGBEG,SLB,Kec. Baregbeg,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4062C974-D4C4-E111-96A9-51A393A61512,Hj. Siti Aminah,Ruhana,Belum Tersedia,,,,"02,-",31 Dec 2002,,,,YAPACA Al Barokah,AD4879
69869430,KB HUMALAND,KB,Kec. Tajurhalang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/743988DA-1038-46DA-9E8E-C111375DBC9A,FERDIN BOY,,-,16320,paudhumaland@gmail.com,16320,01/PH.APY/2005,10 Oct 2005,,,,Tiara Humaland,AI0659
60726524,TKS ISLAM PLUS AN NUUR,TK,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A22A8455-7BDD-4157-BF20-98341BBB9B2A,JUNED SUPRIYATNA,,-,16360,tkislamplus_annuur@yahoo.com,16360,430/SIOP/001/2002,01 Sep 2002,,,2016-05-26,YAYASAN AN NUUR,AD2900
69962427,TK BINA NUSANTARA,TK,Kec. Cigudeg,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E1FF854-C7A4-4D58-B3B8-A30B4DF3C691,ahmad faozi,,-,16640,hms.rega@gmail.com,16640,8,16 Feb 2016,8,8,2016-02-16,yayasan bina nusantara cibeber,AG4058
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Inna Dimayanti,,-,35241,paudspskasihbunda@gmail.com,35241,400.48.V.01.VI.04.2018,09 Jan 2018,,,2018-01-09,Kelurahan Pidada,AD2901
69866839,KB MENTARI,KB,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED0322C0-CBAA-403C-AC5B-93B1097DE1E4,"ELA KANTINI, S.Pd",,0,46251,mentariceria13@gmail.com,46251,0,07 Sep 2016,,,2016-09-07,GALUH ATIKAN,AD4880
69868608,TKIT ADZKIA,TK,Kec. Tajurhalang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85571441-A860-4155-8AF4-BDB132D67F7B,Iwan Setiawan,,-,16320,safitri3107@yahoo.com,16320,03/YAI/SK/IX/2002,09 Sep 2002,-,-,2016-09-09,Yayasan Adzkia Indonesia,AI0660
20255749,TK CHADIDJAH,TK,Kec. Kotabaru,Kab. Karawang,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02B4E53E-EB0A-4B95-8300-AFD118EE67D4,DRA.ALWIYAH,,Belum Tersedia,,,,283/102.23/DS/2001,23 Feb 2001,,,2001-02-19,AL WIYAH,AG4060
20230679,SD MADANI,SD,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0382113-2CF5-E011-8876-6FE8E0521BA5,Iman Setiady Ismanto,Sholihin,0215978533,16360,,16360,AHU-341.AH.02.01,24 Jun 2008,,,,Yayasan Islamic Center Al-Madany,AD2902
20253240,SMPIT AL MADANY,SMP,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0848114-2CF5-E011-A140-414B71EF7B41,Iman Setiady Ismanto,Sholihin,0215978533,16360,,16360,AHU-341.AH.02.01,24 Jun 2008,,,,Yayasan Islamic Center Al-Madany,AD2902
60726447,TKS PURBASARI,TK,Kec. Tajurhalang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FF71BF2-F104-4C2C-9287-CCB59D69FB79,H.Agus Suharto Sumpono. SE . MM,,0251-552467,16320,,16320,84,15 May 2000,SK. H. T 06 . 2000,C-37. H.T. 03. 02 - TH. 1995,1995-02-16,YAYASAN PENDIDIKAN ISLAM AS-SYATORIAH,AI0661
69948658,KOBER TUNJUNG BINARUM,KB,Kec. Ciamis,Kab. Ciamis,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7E483ED-E834-40FC-86A2-ACF077950747,"SUPRIYADI,S.Pd",,-,46211,,46211,10,06 Nov 2015,AHU-0022950.AHA.01.04.2015,,2015-11-13,TUNJUNG BINARUM,AD4881
P9970491,PKBM YANFA UL ILMI,PKBM,Kec. Leuwiliang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD6173CC-F9E7-45F6-BD7B-DDE7C46797BA,Cepi Kurniawan. SH.I ,Ayi Karyawidiyana,-,16640,Yanfaulilmi@gmail.com,16640,08,01 Dec 2013,,,,Yayasan Pendidikan Yanfa'ul Ilmi,AG4062
69984991,SD SINAR KASIH,SD,Kec. Tajurhalang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27665EE7-F54C-4DDE-BFBF-6A53F199E790,"Dirk F.A Sahetapy S.H, MA, Th.M",Yohanes Tarigan,-,16320,sinarkasihtajurhalang@gmail.com,16320,63,23 Mar 2010,,AHU-1773.AH. 01.04 Tahun 2010,2010-05-07,Sinar Cahaya Kasih,AI0662
