NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
20554004,SMP ISLAM NURUL ULUM,SMP,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2046727D-8D18-E111-8395-9F3DC1CB397D,H. Syafii,Syarif Hidayatullah,-,69152,smpi_nurululum@yahoo.com,69152,7,25 Oct 2001,,,,Nurul Ulum,AI7089
69841516,KB NURUL HASANAH,KB,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66CCF01F-F166-4E6F-96E4-00687E6BCFEF,M. MAHSUN,,-,69152,nh161935@gmail.com,69152,69,12 Dec 2016,,,,AL MAHSUNIL HIDAYAH,AI7090
69920887,KB DARUL ULUM,KB,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F53DFAF3-ED0C-49A1-AE87-0F65BD5697A6,Maskur,Maskur,-,69152,kbdarululum122@gmail.com,69152,AHU-0007790.AH.01.04.TAHUN 2016,10 Feb 2016,14,,,DARUL ULUM,AI7091
20560336,TK HIDAYATUL ULUM,TK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA67C731-3247-44DF-974C-34522E574059,KH. ALI WAFA,,-,69152,,69152,58,06 Jul 2015,,,2019-03-20,YAYASAN PENDIDIKAN HIDYATUL ULUM LERPAK,AI7092
69915278,TK AL-ASYARI,TK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAB14FD8-59B7-4529-8688-C6869473D918,KH. MAHRUS ASY`ARI,ABDUR ROHMAN,-,69112,smpalasyari1@gmail.com,69112,03,08 Sep 2004,0,C-233.HT.01.02.TH 2005,2005-02-23,YAYASAN AL-ASY`ARI,AI7093
69956746,TK MIFTAHUS SHUDUR,TK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19BE24D5-09F3-4999-8507-1615FCDB7BDC,Ust. Mubayyin,,-,69152,miftahusshudur@yahoo.com,69152,AHU-0002544.AH.01.12.Tahun 2016,14 Jan 2016,,,2017-02-08,MIFTAHUSSHUDUR JREKA KAMPAK,AI7094
69899299,TK PERTIWI,TK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38E0B0BE-ABD1-4204-93B2-6E7844D30A96,Mukri,,-,69152,Tkpertiwikombangan@gmail.com,69152,06,02 Dec 2015,,,,BUSTANUL ULUM,AI7095
69727002,TKS A ROUDLATUL JANNAH,TK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECEEF1C4-5E79-4F4E-99B6-8D93EA56BA21,nurul huda,,-,69152,kb_widyanusantara@gmail.com,69152,03,04 Sep 2016,,,,Widyanusantara,AI7096
69866682,Widya Nusantara,KB,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/242C007E-10EF-4EDA-9495-BD20635BE2BE,nurul huda,,-,69152,kb_widyanusantara@gmail.com,69152,03,04 Sep 2016,,,,Widyanusantara,AI7096
69986256,TK ANNA SA IY,TK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11C3E7C8-BCA3-4200-8130-4597DD47D5F8,SAMSUL ARIFIN,,-,69152,mmusondung@gmail.com,69152,23,07 Mar 2016,,,2019-03-26,YAYASAN MIFTAHUL ULUM TOGUBANG,AI7097
20569670,TKS AL IKHLAS TULUNGREJO,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8479D0AD-79F3-4E43-954C-C20EDC632887,MOH.YASIN,NOVITA FIRADISKA,-,68466,,68466,,,,0013069.AH.01.04,2016-03-07,YAYASAN PENDIDIKAN ISLAM AL-HIDAYAH,AE5886
20569677,TK AL HIDAYAH 1,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C6BBB25-2DBC-471F-8CF3-93494F8261FA,AFIFAH ISMAIL,RO`YUL AINIYAH,Belum Tersedia,68466,Umulqurotk@gmail.com,68466,421113464291012016,28 Mar 2016,,AHU-0001375.AH.01.04.2016,2016-01-11,YAYASAN PENDIDIKAN SOSIAL DAN DAKWAH BAITUL AMIN,AE5887
20569685,TKS AL FALAH TEGALHARJO,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCBFD5C3-D479-4491-87A1-1B9A3015E166,AFIFAH ISMAIL,RO`YUL AINIYAH,Belum Tersedia,68466,Umulqurotk@gmail.com,68466,421113464291012016,28 Mar 2016,,AHU-0001375.AH.01.04.2016,2016-01-11,YAYASAN PENDIDIKAN SOSIAL DAN DAKWAH BAITUL AMIN,AE5887
20569762,TK NURUL KARTIKA,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AEB2ECA-3900-4C3A-91D0-E0F9716E4DDB,AFIFAH ISMAIL,RO`YUL AINIYAH,Belum Tersedia,68466,Umulqurotk@gmail.com,68466,421113464291012016,28 Mar 2016,,AHU-0001375.AH.01.04.2016,2016-01-11,YAYASAN PENDIDIKAN SOSIAL DAN DAKWAH BAITUL AMIN,AE5887
20569845,TK UMUL QURO,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBB525CA-E608-4769-80C4-5E9432A8FFEE,AFIFAH ISMAIL,RO`YUL AINIYAH,Belum Tersedia,68466,Umulqurotk@gmail.com,68466,421113464291012016,28 Mar 2016,,AHU-0001375.AH.01.04.2016,2016-01-11,YAYASAN PENDIDIKAN SOSIAL DAN DAKWAH BAITUL AMIN,AE5887
69921072,TK AL BAKRI,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C1011C1-33A5-444D-8CC9-551640AB29C1,KH. HOSNAN MUJIBURRAHMAN,Sri wahyuni,-,68466,tkalbakri2016@gmail.com,68466,AHU-0006701.AH.01.04. Tahun 2015,05 Jul 2015,,,2016-08-20,PONPES AL BAKRY,AE5891
69800113,KB ISLAM PARADISE,KB,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8D20EF1-6AD4-4EDB-82BE-CBF962CE1F76,ARINGGA BAYU PUSPITA,,-,62192,kbislamparadise@gmail.com,62192,032,15 Apr 2013,,,2016-09-01,MADINATUL QUR'AN BOJONEGORO,AK1181
69770781,KB AL-MUNAWAR,KB,Kec. Gandusari,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E41BA550-280A-4E04-8B7D-883821BAB197,BADELI,PRIMA RUSPITA,-,66187,,66187,32.1.03.2.1.0001,01 Jul 2007,,,,PKBM PIJAR,AB2230
P2964216,PKBM PIJAR,PKBM,Kec. Gandusari,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACC56BC2-8E87-48DE-B5F5-190049D467E7,BADELI,PRIMA RUSPITA,-,66187,,66187,32.1.03.2.1.0001,01 Jul 2007,,,,PKBM PIJAR,AB2230
69800275,KB AL IKHLAS,KB,Kec. Padangan,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A537C7B-360C-4FC3-A652-D53BE6003777,AJI SISWANTO,,Belum Tersedia,62162,,62162,,14 Nov 2016,,,2016-11-14,AL IKHLAS,AG9413
69801245,PP AL IRSYAD,SPS,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDE94796-E7CC-4289-9488-051360F23E7D,SUNDARI,,-,62192,pospaudalirsyadpucangarum@gmail.com,62192,008/YALIRD/SK/IV/2012,25 Apr 2012,,,2016-09-30,POS PAUD AL-IRSYAD,AK1182
20569689,TKS BHAKTI PEMUDA TULUNGREJO,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25E6C868-7A14-49FC-8BF9-4E642F179081,"Achmad Wardi,SPd. SE",Siti Ainur Rohmah,-,68466,pendidikanpemuda505@gmail.com,68466,AHU-0020985.AH.01.04.Tahun 2015,17 Jul 1986,69/531/A/1986,AHU-0020985.AH. 01.04.Tahun 2015,2015-11-04,YAYASAN PENDIDIKAN  PEMUDA,AE5892
69801516,POS PAUD PRATIWI,SPS,Kec. Padangan,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5665AEB4-DF5D-4441-B551-C799DE489F4E,SITI KHOLIFAH,,Belum Tersedia,62162,,62162,,31 Oct 2016,,,2016-10-31,PKK DESA KUNCEN,AG9414
69973907,KB PAUD PKK GEMPITA,KB,Kec. Gandusari,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF1EA985-7DB9-413D-A38E-909CF8DEC57A,YAMINI,,-,66187,,66187,,10 Mar 2018,,,2018-03-10,PKK DESA TAMBAKAN,AB2231
69757473,SMKS NASIONAL,SMK,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB2F6845-6A29-44BE-9016-56178E731170,K.H. ISHOMUDIN NAUFAL AZIS,Fahimmatul Ulya,-,62192,smknasionalbaureno@ymail.com,62192,01,04 Aug 2008,,,,HIDAYATUL THOLIBIN,AK1183
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Uswatun Hasanah,,0,68466,kbamaliaglenmore@gmail.com,68466,c-694.Hy.03.01.TH.2009,15 Aug 2006,c-694.Hy.03.01.TH.2009,c-694.Hy.03.01.TH.2009,2016-02-19,Fatayat NU,AE5894
10800589,SMP PERGURUAN PADANG CERMIN,SMP,Kec. Padang Cermin,Kab. Pesawaran,Prov. Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50BB9C75-8B18-E111-AE27-6316082BFD25,HJ. NURJANNAH,,Belum Tersedia,35451,smpperguruanpdc@gmail.com,35451,G,05 Sep 1974,,,,YPP,AG9415
69904309,KB KARTIKA SARI,KB,Kec. Gandusari,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16401E43-D0CD-451F-8C4D-1BD96F895C07,SUJARNO,,-,66187,,66187,,14 May 2016,,,2016-05-14,Perkebunan Jurang Banteng,AB2232
69818323,KB PKK MAWAR,KB,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B854AB43-383C-4191-9E51-0C0AE9AE4037,Lathifah,Wahyu Widianingsih,-,68466,ppscempaka1122@gmail.com,68466,042,23 Mar 2016,042,AHU-0037217.AH.01.07.TAHUN 2016,2016-03-24,Perkumpulan Pendidikan Dan Sosial Cempaka Putih,AE5895
69818448,KB CEMPAKA PUTIH GLENMORE,KB,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8227F292-6C72-4F4E-AC20-32C3A473B909,Lathifah,Wahyu Widianingsih,-,68466,ppscempaka1122@gmail.com,68466,042,23 Mar 2016,042,AHU-0037217.AH.01.07.TAHUN 2016,2016-03-24,Perkumpulan Pendidikan Dan Sosial Cempaka Putih,AE5895
20541193,SD NURUL ULUM NGEMPLAK BAURENO,SD,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/604D14F3-8B18-E111-9F1F-1F84678F9B92,"MANSUR, S.H",Virna Nasul Amrina,-,62192,anitadewiM23@yahoo.com,62192,,21 Jul 2009,,,,putra bangsa,AK1185
69799941,KB PUTRA BANGSA,KB,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99CBE994-E190-4BF0-B9D2-F8B2CDB77E07,"MANSUR, S.H",Virna Nasul Amrina,-,62192,anitadewiM23@yahoo.com,62192,,21 Jul 2009,,,,putra bangsa,AK1185
69800254,KB SARTIKA,KB,Kec. Padangan,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78C31B24-B378-4F60-B922-CA516C45BFA8,RUSMIATUN,,Belum Tersedia,62162,,62162,,12 Apr 2016,,,2016-04-12,PKK Desa Kebonagung,AG9417
69954628,SLB MUJI UTOMO,SLB,Kec. Gandusari,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82EEF9B6-C707-4985-9843-E168A55347D3,AGUS JAMZURI,YUAN AMMARINDA,-,66187,slbmujiutomo@gmail.com,66187,AHU-0012069.AH.01.12,04 Jul 2019,-,AHU-0009091.AH.01.04,2019-07-04,"YAYASAN ""MUJI UTOMO""",AB2248
69800691,TK MIFTAHUL ULUM POMAHAN,TK,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C100C790-8548-482D-8A8A-BDA421A6968D,HJ. KHAIRULLISWATI,,-,62192,tkdhwpomahan@gmail.com,62192,02/YYS.PMH.DS/2006,01 Jul 2006,,AHU-948.AH.02.01.2010,,MIFTAHUL ULUM POMAHAN,AK1187
69800859,TK DHARMA WANITA PERSATUAN POMAHAN,TK,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E365EBA2-6D2D-4864-A9CA-81212204F0EF,HJ. KHAIRULLISWATI,,-,62192,tkdhwpomahan@gmail.com,62192,02/YYS.PMH.DS/2006,01 Jul 2006,,AHU-948.AH.02.01.2010,,MIFTAHUL ULUM POMAHAN,AK1187
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,SITI ROMYATI,,Belum Tersedia,66182,,66182,,11 Feb 2016,,,2016-02-11,MUSLIMAT NU,AB2233
69800265,KB AL FALAH,KB,Kec. Padangan,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2431447F-E718-4E9A-B56E-149F4AF4C221,ANDRI TOTOK,,Belum Tersedia,62162,,62162,,,,,,AL FALAH,AG9418
69801589,POS PAUD ANANDA,SPS,Kec. Padangan,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00386DEB-EDD2-4203-B543-E464EA43FCCA,ANDRI TOTOK,,Belum Tersedia,62162,,62162,,,,,,AL FALAH,AG9418
20540175,SMA ROUDLATUS SALAM,SMA,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA913337-DF48-4899-A710-41CCF06645A3,KH. ISHAQ MUHSIN,TAMIM ZUHRI,-,68466,tamimazzuhri09@gmail.com,68466,5014122335101277,05 Jul 1977,2014-12-23,AHU-11137.50.10.2014,2014-12-24,RAUDLATUSSALAM,AE5896
20548865,SDI Darul Manja,SD,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90D9AFB8-8C18-E111-B067-4D2DC5958FC2,KH. ISHAQ MUHSIN,TAMIM ZUHRI,-,68466,tamimazzuhri09@gmail.com,68466,5014122335101277,05 Jul 1977,2014-12-23,AHU-11137.50.10.2014,2014-12-24,RAUDLATUSSALAM,AE5896
60726571,SMKS RAUDLATUSSALAM,SMK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5740A628-2447-4617-854E-F11325DCA529,KH. ISHAQ MUHSIN,TAMIM ZUHRI,-,68466,tamimazzuhri09@gmail.com,68466,5014122335101277,05 Jul 1977,2014-12-23,AHU-11137.50.10.2014,2014-12-24,RAUDLATUSSALAM,AE5896
69818525,KB RAUDLATUSSALAM,KB,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2745D8F-87D6-48D2-8E43-4513F2E749FA,KH. ISHAQ MUHSIN,TAMIM ZUHRI,-,68466,tamimazzuhri09@gmail.com,68466,5014122335101277,05 Jul 1977,2014-12-23,AHU-11137.50.10.2014,2014-12-24,RAUDLATUSSALAM,AE5896
69800142,KB AL-IKHLAS,KB,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6ED3E24-6513-4657-85AE-15F5ECC958B4,AHMAD,,Belum Tersedia,62192,,62192,,12 May 2016,,,2016-05-12,YAYASAN AL IKHLAS,AK1189
69801571,POS PAUD MAWAR I,SPS,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A454F00-C344-41CF-81D2-E0A3D29D25E1,Tutuk Wahyuningsih,,Belum Tersedia,62161,,62161,,26 Oct 2016,,,2016-10-26,PKK,AG9385
20556194,TK DHARMA WANITA SIDODADI,TK,Kec. Garum,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1FBAB35-8858-4566-9297-9BE9FBF2B908,"EKO HARI BASUKI, S.E",,Belum Tersedia,66182,,66182,,,,,,DHARMA WANITA SIDODADI,AB2234
69770790,KB PAUD DHARMA WANITA,KB,Kec. Garum,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5ACCEEBF-849F-406F-92F3-9B061991EF8A,"EKO HARI BASUKI, S.E",,Belum Tersedia,66182,,66182,,,,,,DHARMA WANITA SIDODADI,AB2234
20569842,TK TUNAS MULIA,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6726B4DE-1799-4DDE-98C6-B526CE445E13,H. EKA SUHARTONO,eke puji lestari,Belum Tersedia,68466,,68466,161,27 Oct 2015,,,2016-02-11,CITRA MULIA,AE5897
69818474,KB TUNAS MULIA GLENMORE,KB,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0DD6FCC-AB5A-4EA1-8A11-E067D8092E11,H. EKA SUHARTONO,eke puji lestari,Belum Tersedia,68466,,68466,161,27 Oct 2015,,,2016-02-11,CITRA MULIA,AE5897
69801354,POS PAUD PRAJAMUKTI,SPS,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EF893D2-D5D7-457C-9788-D44C2C9C21C3,Nur Aini,,-,62192,,62192,25 / AHU-0016936.AH.01.04.Tahun 2017,15 Nov 2017,25 / AHU-0016936.AH.01.04.Tahu,25 / AHU-0016936.AH.01.04.Tahun 2017,2016-09-30,Yayasan Pendidikan Pemberdayaan Kesejahteraan Keluarga Prajamukti,AK1191
69770794,KB ANNAHDLIYAH,KB,Kec. Garum,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09FA54DC-A716-4E1E-A9BD-BC3698F1C797,NURHAYATI,DARISSATUL MASRUROH,-,66182,,66182,02,19 Nov 2006,40,46/LL/2008,2008-04-01,KUNCUP MELATI,AB2236
69770796,KB MUTIARA HATI,KB,Kec. Garum,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E77638BA-7DCE-4067-9B89-1C914CD29993,NURHAYATI,DARISSATUL MASRUROH,-,66182,,66182,02,19 Nov 2006,40,46/LL/2008,2008-04-01,KUNCUP MELATI,AB2236
69963892,SMK DIPONEGORO PURWOSARI,SMK,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B196FFDE-7939-4DF2-9F97-18F899793019,K.H MUHAMMAD RUSYDI MU'MIN,Hasan as'ari,-,,,,016,17 Feb 2015,AHU-0002500.AH.01.04.TAHUN2015,AHU-0002500.AH.01.12.TAHUN 2015,2015-02-18,AL MALIKI,AG9386
69800143,KB MIFTAHUL HIDAYAH,KB,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/049CAB62-6ED5-4457-8809-45E775340066,supangkat,,Belum Tersedia,62192,,62192,421.9/458.PAUD/412.40/XII/2011,22 Dec 2011,421.9/458.PAUD/412.40/XII/2011,421.9/458.PAUD/412.40/XII/2011,2011-12-22,miftahul hidayah,AK1193
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"PUTUT PURNAWIRAWAN, S.Pd",RISDIANA FATIMAYA,-,68466,husadabhakti9@gmail.com,68466,3594/1104633/E5/82,16 Apr 2020,AHU-0110.AH.02.01,AHU-0000365.AH.01.08.TAHUN 2020,2020-04-16,PEREKUMPULAN LEMBAGA PENDIDIKAN BHAKTI HUSADA,AE5898
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Hj.SUPARTI,,-,66182,paudroudlotuljannah@gmail.com,66182,147/1999,20 Jul 1999,,,,ROUDLOTUL JANNAH,AB2238
69800271,KB WARDAH,KB,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEDA0A79-6D21-4DBD-88A4-43A09795F9CC,KH. MUHAMMAD RUSYDI MU`MIN,,-,62161,kb.wardahkuniran@gmail.com,62161,016,17 Feb 2015,,,,YAYASAN AL MALIKI,AG9387
69800167,KB TUNAS MANTAB,KB,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65BB9C1D-2415-4440-9B82-066901EC1158,IWAN SUHARMANTO,,Belum Tersedia,62192,,62192,4219/201PAUD/41240/IV/2010,23 Apr 2010,4219/201PAUD/41240/IV/2010,4219/201PAUD/41240/IV/2010,2010-04-23,MAJLIS BURDAH AL BUSHIRI,AK1194
20569718,TKS ISLAM KARTINI SEPANJANG,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0FB8634-2E0C-4B15-A0D4-22C27482BB4D,ABD ROHIM,,Belum Tersedia,68466,,68466,05,12 Mar 2016,,AHU-0014623.AH.01.04 TAHUN 2016,2016-03-14,PENDIDIKAN KARTIIN AR-RIDHO,AE5899
20556214,TK TUNAS HARAPAN SWARU BULUROTO,TK,Kec. Garum,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1224AD03-AC0D-4403-AFD8-A8E0536CDF49,SUGIANA.BA,,Belum Tersedia,66182,,66182,23/104.23/C/1997,23 Jun 1997,,,2016-09-14,DARMAWANITA KARANGREJO,AB2239
69755547,SD ISLAM TERPADU AN NUUR,SD,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C03A9E24-B280-E211-B639-B308EABD0B4E,Ir abdul aziz,SITI NUR NA'IMAH,(0353)552229,62161,annuur432@gmail.com,62161,26,12 Mar 2015,AHU-0028774.AH.01.04,AHU-0028774.AH.01.04,2015-03-12,YAYASAN PENDIDIKAN ISLAM AN NUUR PURWOSARI,AG9389
69800301,KB AN-NUUR,KB,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F844DDF1-4D36-4A77-9B05-E2261DD13BA0,Ir abdul aziz,SITI NUR NA'IMAH,(0353)552229,62161,annuur432@gmail.com,62161,26,12 Mar 2015,AHU-0028774.AH.01.04,AHU-0028774.AH.01.04,2015-03-12,YAYASAN PENDIDIKAN ISLAM AN NUUR PURWOSARI,AG9389
69801068,TK ISLAM AN NUUR,TK,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAEEDFE8-2D6D-44F9-BCFA-5EB92E14CA52,Ir abdul aziz,SITI NUR NA'IMAH,(0353)552229,62161,annuur432@gmail.com,62161,26,12 Mar 2015,AHU-0028774.AH.01.04,AHU-0028774.AH.01.04,2015-03-12,YAYASAN PENDIDIKAN ISLAM AN NUUR PURWOSARI,AG9389
69916922,TPA AN NUUR,TPA,Kec. Purwosari,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34FFA1B7-0331-4F45-B9BC-8A23B321D2EF,Ir abdul aziz,SITI NUR NA'IMAH,(0353)552229,62161,annuur432@gmail.com,62161,26,12 Mar 2015,AHU-0028774.AH.01.04,AHU-0028774.AH.01.04,2015-03-12,YAYASAN PENDIDIKAN ISLAM AN NUUR PURWOSARI,AG9389
69801328,POS PAUD BUNGA KAMULYAN,SPS,Kec. Baureno,Kab. Bojonegoro,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/271CFBE5-BF9C-4FD1-859B-411D83E222E9,KHOEROTU NISAK,NUURUL AININ AFIFAH,-,62192,bungakamulyan@gmail.com,62192,3574/G4/KL/2009,14 Jan 2009,,,2016-09-06,TP. PKK DESA TANGGUNGAN,AK1195
20569680,TKS AMALIYAH SEPANJANG,TK,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/794A12EB-3479-485B-9D03-C4BE5BE0763D,Drs. H. ABI SAID-,KURNIA ANTIKA SARI,-,68466,yayasanamaliyah@gmail.com,68466,3902/II04.33/E5/1982,02 Sep 1982,-,AHU 0013208.AH.01.04.2016,2016-09-13,Amaliyah,AE5900
69818415,KB AMALIYAH,KB,Kec. Glenmore,Kab. Banyuwangi,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCAE909C-B220-4963-A32F-F5479A5D0A00,Drs. H. ABI SAID-,KURNIA ANTIKA SARI,-,68466,yayasanamaliyah@gmail.com,68466,3902/II04.33/E5/1982,02 Sep 1982,-,AHU 0013208.AH.01.04.2016,2016-09-13,Amaliyah,AE5900
69770786,KB TUNAS HARAPAN,KB,Kec. Garum,Kab. Blitar,Prov. Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/176E1933-95F6-42C5-AB1B-B2C0A34B36D7,SURATNO,,-,66182,hariniindahsakti09@gmail.com,66182,123/01/409.102.01/I/2008,30 Jan 2008,,,,TUNAS JAYA,AB2240
